Date,BTC-USD,ETH-USD,XRP-USD,BCH-USD,LTC-USD,EOS-USD,XTZ-USD,LINK-USD,XLM-USD,ADA-USD
2017-11-29,9888.6103515625,427.52301025390625,0.2430640012025833,1359.7099609375,85.57099914550781,2.7080399990081787,2.058109998703003,0.14525499939918518,0.06442400068044662,0.08971799910068512
2017-11-30,10233.599609375,447.114013671875,0.2508780062198639,1389.780029296875,88.33070373535156,2.8523199558258057,2.186310052871704,0.1704609990119934,0.07287099957466125,0.11988300085067749
2017-12-01,10975.599609375,466.5400085449219,0.2556990087032318,1462.6800537109375,99.00370025634766,3.2385199069976807,2.4176199436187744,0.177823007106781,0.0898829996585846,0.1313520073890686
2017-12-02,11074.599609375,463.4490051269531,0.2554920017719269,1434.97998046875,100.28399658203125,3.9151198863983154,2.494489908218384,0.20789800584316254,0.09381599724292755,0.13235099613666534
2017-12-03,11323.2001953125,465.8529968261719,0.25255799293518066,1559.9300537109375,101.26300048828125,3.6066999435424805,2.718519926071167,0.23062899708747864,0.08903499692678452,0.13180699944496155
2017-12-04,11657.2001953125,470.2040100097656,0.2535710036754608,1576.9200439453125,104.23600006103516,4.031300067901611,2.6681900024414062,0.22958099842071533,0.0976099967956543,0.13586999475955963
2017-12-05,11916.7001953125,463.281005859375,0.2461010068655014,1501.8499755859375,102.39700317382812,4.236410140991211,2.798330068588257,0.3138769865036011,0.12352299690246582,0.12748800218105316
2017-12-06,14291.5,428.5880126953125,0.23254400491714478,1430.0999755859375,100.35199737548828,4.551980018615723,3.309390068054199,0.2915700078010559,0.1516219973564148,0.11783900111913681
2017-12-07,17899.69921875,434.4079895019531,0.22282299399375916,1330.9300537109375,98.29239654541016,3.99426007270813,3.775559902191162,0.2600640058517456,0.1330460011959076,0.10550100356340408
2017-12-08,16569.400390625,456.031005859375,0.25212499499320984,1464.1300048828125,124.84600067138672,4.290840148925781,3.817239999771118,0.24522599577903748,0.13726000487804413,0.11546500027179718
2017-12-09,15178.2001953125,473.50201416015625,0.24470800161361694,1410.06005859375,155.24200439453125,4.061580181121826,3.4077200889587402,0.23885899782180786,0.13512200117111206,0.11960899829864502
2017-12-10,15455.400390625,441.72100830078125,0.2373329997062683,1323.0699462890625,148.66000366210938,3.7715399265289307,3.4467499256134033,0.2528980076313019,0.11926300078630447,0.11028099805116653
2017-12-11,16936.80078125,515.135986328125,0.2516910135746002,1423.3800048828125,214.2030029296875,4.364150047302246,3.8697099685668945,0.2605920135974884,0.14495599269866943,0.12138299643993378
2017-12-12,17415.400390625,651.4310302734375,0.373540997505188,1615.030029296875,316.15899658203125,5.301980018615723,4.301139831542969,0.2314240038394928,0.1564439982175827,0.1338910013437271
2017-12-13,16408.19921875,702.7670288085938,0.4710629880428314,1607.6500244140625,302.60198974609375,7.299320220947266,4.068140029907227,0.26187801361083984,0.14934200048446655,0.1342809945344925
2017-12-14,16564.0,695.8159790039062,0.8642629981040955,1966.1400146484375,279.3280029296875,8.404359817504883,4.443029880523682,0.30850300192832947,0.18890699744224548,0.24075299501419067
2017-12-15,17706.900390625,684.447998046875,0.756181001663208,1815.4300537109375,299.77899169921875,8.12633991241455,5.003530025482178,0.3207930028438568,0.19586199522018433,0.21346700191497803
2017-12-16,19497.400390625,696.208984375,0.7586420178413391,1801.8800048828125,298.97198486328125,8.60696029663086,5.98415994644165,0.34139299392700195,0.23212499916553497,0.4046649932861328
2017-12-17,19140.80078125,719.9749755859375,0.7283660173416138,1862.8800048828125,318.718994140625,8.222169876098633,10.557900428771973,0.4175960123538971,0.2666209936141968,0.5130109786987305
2017-12-18,19114.19921875,794.64501953125,0.7784069776535034,2196.639892578125,358.33599853515625,9.210700035095215,8.349309921264648,0.4349069893360138,0.27628299593925476,0.5181980133056641
2017-12-19,17776.69921875,826.822998046875,0.7912570238113403,2805.889892578125,350.25299072265625,12.38010025024414,7.561999797821045,0.4393559992313385,0.26431000232696533,0.5312730073928833
2017-12-20,16624.599609375,819.0859985351562,0.7759640216827393,3923.070068359375,314.6210021972656,11.988900184631348,4.847640037536621,0.3727959990501404,0.2523860037326813,0.4861510097980499
2017-12-21,15802.900390625,821.06298828125,1.193060040473938,3267.169921875,317.4620056152344,10.600199699401855,5.03262996673584,0.42428699135780334,0.2572000026702881,0.477851003408432
2017-12-22,13831.7998046875,674.8599853515625,1.1382800340652466,2696.68994140625,264.9320068359375,7.84119987487793,3.853219985961914,0.4268780052661896,0.21671700477600098,0.407150000333786
2017-12-23,14699.2001953125,719.3870239257812,1.174340009689331,3257.080078125,288.2659912109375,8.481599807739258,4.4319000244140625,0.5776799917221069,0.23417900502681732,0.41402700543403625
2017-12-24,13925.7998046875,694.1480102539062,1.0439499616622925,2903.1201171875,275.9800109863281,8.14352035522461,4.018539905548096,0.5441619753837585,0.2244500070810318,0.39002901315689087
2017-12-25,14026.599609375,765.833984375,1.1223200559616089,2954.68994140625,273.3900146484375,9.772669792175293,3.9000298976898193,0.5019329786300659,0.2285110056400299,0.416363000869751
2017-12-26,16099.7998046875,773.8359985351562,1.1894899606704712,3108.889892578125,286.5039978027344,9.817850112915039,4.260950088500977,0.5214210152626038,0.2260179966688156,0.42846500873565674
2017-12-27,15838.5,762.8419799804688,1.3996399641036987,2889.52001953125,272.17401123046875,10.561100006103516,3.870850086212158,0.5055009722709656,0.22922399640083313,0.41417598724365234
2017-12-28,14606.5,737.0230102539062,1.4308799505233765,2566.639892578125,249.92999267578125,9.566140174865723,3.7898499965667725,0.5066969990730286,0.22354400157928467,0.4077009856700897
2017-12-29,14656.2001953125,753.5919799804688,2.214600086212158,2779.949951171875,245.5019989013672,9.443670272827148,3.7571001052856445,0.4863480031490326,0.32294100522994995,0.5292990207672119
2017-12-30,12952.2001953125,717.2570190429688,2.159019947052002,2392.409912109375,218.96299743652344,8.563870429992676,3.882499933242798,0.5861279964447021,0.3232020139694214,0.6392430067062378
2017-12-31,14156.400390625,756.7329711914062,2.300570011138916,2533.010009765625,232.0959930419922,8.765950202941895,4.079380035400391,0.6015520095825195,0.3607560098171234,0.719694972038269
2018-01-01,13657.2001953125,772.6409912109375,2.3910300731658936,2432.5400390625,229.0330047607422,8.843179702758789,4.52692985534668,0.7335630059242249,0.48000800609588623,0.7286570072174072
2018-01-02,14982.099609375,884.4439697265625,2.4809000492095947,2711.0,255.6840057373047,9.334710121154785,5.541679859161377,0.6737120151519775,0.564765989780426,0.7825869917869568
2018-01-03,15201.0,962.719970703125,3.105370044708252,2608.68994140625,245.3679962158203,10.227899551391602,7.087800025939941,0.6811670064926147,0.8962270021438599,1.0796600580215454
2018-01-04,15599.2001953125,980.9219970703125,3.1966300010681152,2430.179931640625,241.3699951171875,11.275500297546387,6.151750087738037,0.9843680262565613,0.724049985408783,1.1141200065612793
2018-01-05,17429.5,997.719970703125,3.0487101078033447,2584.47998046875,249.27099609375,10.839599609375,5.48390007019043,0.9074860215187073,0.6627119779586792,0.9995589852333069
2018-01-06,17527.0,1041.6800537109375,3.0939700603485107,2786.64990234375,296.4540100097656,12.579700469970703,5.44890022277832,1.0635700225830078,0.709945023059845,1.02715003490448
2018-01-07,16477.599609375,1153.1700439453125,3.377810001373291,2786.8798828125,288.45098876953125,12.521900177001953,5.439260005950928,1.2704600095748901,0.6996449828147888,1.0085200071334839
2018-01-08,15170.099609375,1148.530029296875,2.456209897994995,2421.469970703125,255.76300048828125,9.692649841308594,4.735949993133545,1.3773000240325928,0.6293230056762695,0.8990020155906677
2018-01-09,14595.400390625,1299.739990234375,2.1017799377441406,2391.56005859375,247.03700256347656,9.326939582824707,4.970749855041504,1.228279948234558,0.5856530070304871,0.8147429823875427
2018-01-10,14973.2998046875,1255.8199462890625,1.9749200344085693,2895.3798828125,250.51800537109375,11.338299751281738,4.947179794311523,1.1887099742889404,0.5669299960136414,0.7931209802627563
2018-01-11,13405.7998046875,1154.9300537109375,1.9507999420166016,2462.610107421875,229.36599731445312,11.354900360107422,5.271480083465576,1.0103299617767334,0.5581259727478027,0.6884120106697083
2018-01-12,13980.599609375,1273.199951171875,2.0432300567626953,2620.989990234375,236.8560028076172,13.745800018310547,5.747039794921875,1.0515600442886353,0.6779599785804749,0.8975080251693726
2018-01-13,14360.2001953125,1396.4200439453125,2.0213499069213867,2685.2900390625,259.1929931640625,16.23390007019043,6.0728302001953125,1.1012300252914429,0.671563982963562,0.8841239809989929
2018-01-14,13772.0,1366.77001953125,1.8611899614334106,2553.320068359375,238.6750030517578,13.435700416564941,5.551229953765869,1.0108400583267212,0.6308559775352478,0.802262008190155
2018-01-15,13819.7998046875,1291.9200439453125,1.6767300367355347,2401.5400390625,232.7740020751953,12.944499969482422,5.228869915008545,0.8776879906654358,0.5992709994316101,0.7785869836807251
2018-01-16,11490.5,1053.68994140625,1.1792399883270264,1772.0699462890625,188.33099365234375,10.275899887084961,4.839389801025391,0.7564529776573181,0.441197007894516,0.626492977142334
2018-01-17,11188.599609375,1014.25,1.306339979171753,1748.050048828125,186.51600646972656,10.194299697875977,4.528019905090332,0.6986340284347534,0.47718700766563416,0.6291019916534424
2018-01-18,11474.900390625,1036.280029296875,1.5965800285339355,1756.75,192.83700561523438,10.50510025024414,5.132979869842529,0.7442299723625183,0.5095229744911194,0.6598430275917053
2018-01-19,11607.400390625,1039.0999755859375,1.552049994468689,1769.6199951171875,192.96400451660156,11.184499740600586,4.743649959564209,0.8129050135612488,0.5062320232391357,0.6504979729652405
2018-01-20,12899.2001953125,1155.1500244140625,1.5786199569702148,2032.1199951171875,211.01800537109375,15.518699645996094,4.987209796905518,1.2193000316619873,0.5346770286560059,0.7075099945068359
2018-01-21,11600.099609375,1049.5799560546875,1.3800400495529175,1776.6400146484375,190.42100524902344,13.435999870300293,4.584559917449951,0.88782799243927,0.46411699056625366,0.6131629943847656
2018-01-22,10931.400390625,1003.260009765625,1.3573499917984009,1621.9200439453125,180.00799560546875,13.658100128173828,4.731210231781006,0.8028579950332642,0.4863379895687103,0.5704579949378967
2018-01-23,10868.400390625,986.22900390625,1.3370699882507324,1621.4599609375,177.8070068359375,12.97130012512207,4.7448201179504395,0.8019170165061951,0.4861850142478943,0.5630699992179871
2018-01-24,11359.400390625,1058.780029296875,1.3571499586105347,1639.1300048828125,179.98699951171875,13.834099769592285,4.244269847869873,0.7928630113601685,0.5670139789581299,0.6222079992294312
2018-01-25,11259.400390625,1056.030029296875,1.3122299909591675,1642.1199951171875,180.27200317382812,14.314599990844727,4.035490036010742,0.76043701171875,0.608253002166748,0.6374949812889099
2018-01-26,11171.400390625,1055.1700439453125,1.217270016670227,1603.9000244140625,176.73399353027344,14.344900131225586,4.1080098152160645,0.7098529934883118,0.6339160203933716,0.6233819723129272
2018-01-27,11440.7001953125,1107.0699462890625,1.2191100120544434,1628.6300048828125,180.88600158691406,14.274499893188477,4.090620040893555,0.7806749939918518,0.6130610108375549,0.616832971572876
2018-01-28,11786.2998046875,1246.010009765625,1.3996000289916992,1746.25,193.86500549316406,15.020500183105469,4.578219890594482,0.7606009840965271,0.6344209909439087,0.6702859997749329
2018-01-29,11296.400390625,1182.3599853515625,1.3239699602127075,1657.1400146484375,181.66400146484375,14.008899688720703,3.282089948654175,0.6977120041847229,0.5892829895019531,0.6232039928436279
2018-01-30,10106.2998046875,1071.1300048828125,1.1385600566864014,1470.550048828125,165.2760009765625,11.564800262451172,3.4358301162719727,0.5967779755592346,0.4896480143070221,0.5319129824638367
2018-01-31,10221.099609375,1118.31005859375,1.1623899936676025,1486.8900146484375,163.3509979248047,12.20460033416748,3.388780117034912,0.6201459765434265,0.5397970080375671,0.5193150043487549
2018-02-01,9170.5400390625,1036.7900390625,0.9625300168991089,1274.3499755859375,142.2969970703125,10.20989990234375,3.0636000633239746,0.520346999168396,0.4564549922943115,0.421671986579895
2018-02-02,8830.75,915.7849731445312,0.8847839832305908,1191.1400146484375,131.37899780273438,9.785340309143066,2.851900100708008,0.49457401037216187,0.4050750136375427,0.39053401350975037
2018-02-03,9174.91015625,964.0189819335938,0.9240429997444153,1272.5,160.25,9.839940071105957,3.1756999492645264,0.5185580253601074,0.43005600571632385,0.438836008310318
2018-02-04,8277.009765625,834.6820068359375,0.8157029747962952,1165.3800048828125,148.02499389648438,8.605660438537598,3.0666399002075195,0.4343709945678711,0.37723100185394287,0.3793030083179474
2018-02-05,6955.27001953125,697.9509887695312,0.691798985004425,887.4130249023438,125.33000183105469,7.057549953460693,2.4139299392700195,0.3415060043334961,0.3311919867992401,0.3273710012435913
2018-02-06,7754.0,793.1220092773438,0.7763929963111877,974.5250244140625,142.99099731445312,8.340229988098145,2.463710069656372,0.42524799704551697,0.37081098556518555,0.36975300312042236
2018-02-07,7621.2998046875,757.0679931640625,0.7238950133323669,957.9600219726562,138.2030029296875,7.614009857177734,2.4157400131225586,0.3767710030078888,0.3421249985694885,0.34044700860977173
2018-02-08,8265.58984375,817.8070068359375,0.8052629828453064,1284.56005859375,149.46600341796875,8.514829635620117,2.953939914703369,0.411080002784729,0.36356499791145325,0.35658401250839233
2018-02-09,8736.98046875,883.864990234375,0.9544280171394348,1312.1099853515625,163.9499969482422,9.653369903564453,3.1698200702667236,0.4351939857006073,0.4010680019855499,0.3916020095348358
2018-02-10,8621.900390625,860.4149780273438,1.070739984512329,1257.31005859375,155.59300231933594,9.10060977935791,3.2748000621795654,0.41987401247024536,0.4068560004234314,0.4058719873428345
2018-02-11,8129.97021484375,814.6599731445312,1.0041600465774536,1217.6400146484375,148.99000549316406,8.414509773254395,2.9818201065063477,0.4161570072174072,0.3700050115585327,0.36976900696754456
2018-02-12,8926.5703125,868.7069702148438,1.0810099840164185,1283.9100341796875,161.5659942626953,9.180689811706543,3.2181999683380127,0.49028199911117554,0.3956489861011505,0.38431501388549805
2018-02-13,8598.3095703125,845.2579956054688,1.0274100303649902,1231.97998046875,159.5540008544922,9.213179588317871,2.6065099239349365,0.5707589983940125,0.410614013671875,0.3733139932155609
2018-02-14,9494.6298828125,923.5609741210938,1.1416200399398804,1362.27001953125,213.35899353027344,9.966170310974121,2.496690034866333,0.5682529807090759,0.4538879990577698,0.3969079852104187
2018-02-15,10166.400390625,936.9760131835938,1.1468600034713745,1375.81005859375,225.42599487304688,10.16819953918457,2.5720200538635254,0.5652509927749634,0.45355600118637085,0.40936800837516785
2018-02-16,10233.900390625,944.2100219726562,1.1380300521850586,1552.199951171875,230.12399291992188,10.018600463867188,2.693419933319092,0.639627993106842,0.4554460048675537,0.4038099944591522
2018-02-17,11112.7001953125,974.114990234375,1.2049800157546997,1551.3900146484375,229.46499633789062,10.15369987487793,2.745069980621338,0.6724870204925537,0.47907501459121704,0.41988301277160645
2018-02-18,10551.7998046875,923.9210205078125,1.120460033416748,1487.4599609375,215.73599243164062,9.378089904785156,2.8729500770568848,0.7617610096931458,0.4503990113735199,0.3856180012226105
2018-02-19,11225.2998046875,943.864990234375,1.1444200277328491,1534.77001953125,223.0570068359375,9.683480262756348,3.4430899620056152,0.7743620276451111,0.4529320001602173,0.3914720118045807
2018-02-20,11403.7001953125,895.3709716796875,1.089460015296936,1418.72998046875,232.8509979248047,9.277440071105957,3.9080801010131836,0.6999260187149048,0.4022890031337738,0.37877899408340454
2018-02-21,10690.400390625,849.9710083007812,1.0153900384902954,1308.4599609375,213.3520050048828,8.760600090026855,3.5286200046539307,0.653668999671936,0.39676499366760254,0.36444100737571716
2018-02-22,10005.0,812.844970703125,0.9417880177497864,1219.489990234375,195.30799865722656,8.09235954284668,4.055160045623779,0.6019229888916016,0.36644700169563293,0.3378709852695465
2018-02-23,10301.099609375,864.1890258789062,0.9988549947738647,1270.7099609375,209.3090057373047,8.582169532775879,4.694620132446289,0.6747909784317017,0.38198500871658325,0.3452579975128174
2018-02-24,9813.0703125,840.5150146484375,0.9544020295143127,1193.27001953125,209.4219970703125,8.194439888000488,4.841519832611084,0.6509580016136169,0.35516300797462463,0.3229660093784332
2018-02-25,9664.73046875,844.8099975585938,0.9434869885444641,1178.0999755859375,220.47500610351562,7.895410060882568,4.673940181732178,0.6757150292396545,0.3573020100593567,0.34403300285339355
2018-02-26,10366.7001953125,869.3150024414062,0.9568589925765991,1250.56005859375,220.96200561523438,8.130499839782715,3.9641098976135254,0.6914460062980652,0.3645789921283722,0.3383350074291229
2018-02-27,10725.599609375,878.2650146484375,0.9473050236701965,1246.6600341796875,216.5989990234375,8.573060035705566,4.363550186157227,0.7239570021629333,0.36205101013183594,0.33553600311279297
2018-02-28,10397.900390625,855.198974609375,0.9045829772949219,1204.1600341796875,202.89500427246094,8.412540435791016,4.233789920806885,0.6614469885826111,0.3339160084724426,0.31258100271224976
2018-03-01,10951.0,872.2000122070312,0.9283469915390015,1291.9200439453125,209.75,8.627090454101562,4.385509967803955,0.6630650162696838,0.3393140137195587,0.30439698696136475
2018-03-02,11086.400390625,856.85302734375,0.9101439714431763,1275.1800537109375,212.55599975585938,8.089859962463379,4.305570125579834,0.6527420282363892,0.32010701298713684,0.293503999710083
2018-03-03,11489.7001953125,857.2249755859375,0.907804012298584,1270.3800048828125,210.64300537109375,8.00294017791748,4.408050060272217,0.6287059783935547,0.35016798973083496,0.297105997800827
2018-03-04,11512.599609375,866.677978515625,1.0055400133132935,1289.0799560546875,213.7989959716797,8.17846965789795,4.258979797363281,0.592818021774292,0.3619300127029419,0.3007870018482208
2018-03-05,11573.2998046875,853.6840209960938,0.9593679904937744,1268.030029296875,211.1750030517578,8.051609992980957,4.053689956665039,0.5867379903793335,0.35203099250793457,0.2976219952106476
2018-03-06,10779.900390625,816.9509887695312,0.9228870272636414,1206.0400390625,196.6009979248047,7.24852991104126,3.616650104522705,0.5338699817657471,0.3379110097885132,0.2853569984436035
2018-03-07,9965.5703125,752.8309936523438,0.871209979057312,1092.1600341796875,185.83900451660156,6.507440090179443,3.3961899280548096,0.5211480259895325,0.3291029930114746,0.2472810000181198
2018-03-08,9395.009765625,704.5960083007812,0.8258569836616516,1040.2099609375,176.51100158691406,6.204319953918457,3.03590989112854,0.48642200231552124,0.31193798780441284,0.22174300253391266
2018-03-09,9337.5498046875,728.916015625,0.8497610092163086,1067.02001953125,187.16799926757812,6.133500099182129,3.0757598876953125,0.48087701201438904,0.31185901165008545,0.2222069948911667
2018-03-10,8866.0,686.8900146484375,0.7966269850730896,1005.9299926757812,177.73199462890625,5.803979873657227,3.014159917831421,0.4677099883556366,0.29266101121902466,0.2098730057477951
2018-03-11,9578.6298828125,723.3389892578125,0.8311219811439514,1145.1700439453125,188.9459991455078,6.13886022567749,3.604530096054077,0.5135239958763123,0.30421701073646545,0.22349800169467926
2018-03-12,9205.1201171875,699.8309936523438,0.8010479807853699,1051.280029296875,178.23399353027344,5.832330226898193,3.3068199157714844,0.5101979970932007,0.2917650043964386,0.22372199594974518
2018-03-13,9194.849609375,690.8270263671875,0.7897109985351562,1064.030029296875,175.78199768066406,5.860660076141357,3.380350112915039,0.5638409852981567,0.29019299149513245,0.22302600741386414
2018-03-14,8269.8095703125,614.291015625,0.7019019722938538,949.4669799804688,161.1009979248047,5.340310096740723,3.0885300636291504,0.44360899925231934,0.24868899583816528,0.19956199824810028
2018-03-15,8300.8603515625,611.3040161132812,0.6972690224647522,943.635986328125,164.4759979248047,5.168710231781006,3.168879985809326,0.4197370111942291,0.24065500497817993,0.18570899963378906
2018-03-16,8338.349609375,601.666015625,0.6892600059509277,977.0349731445312,165.4499969482422,5.086470127105713,2.9428000450134277,0.42441999912261963,0.22999100387096405,0.17887799441814423
2018-03-17,7916.8798828125,552.7789916992188,0.6378560066223145,949.7789916992188,152.968994140625,4.673220157623291,2.7931599617004395,0.37386101484298706,0.20673100650310516,0.15476299822330475
2018-03-18,8223.6796875,538.6439819335938,0.6587769985198975,938.114990234375,154.07400512695312,4.64955997467041,2.816380023956299,0.3733380138874054,0.2204730063676834,0.15615500509738922
2018-03-19,8630.650390625,556.7260131835938,0.7490800023078918,994.6749877929688,161.14199829101562,6.357120037078857,3.021980047225952,0.38164401054382324,0.2502259910106659,0.19764800369739532
2018-03-20,8913.4697265625,557.1749877929688,0.7098079919815063,1059.1199951171875,168.81700134277344,6.013850212097168,3.289489984512329,0.3917129933834076,0.26796799898147583,0.20494699478149414
2018-03-21,8929.2802734375,561.7319946289062,0.693664014339447,1033.449951171875,169.052001953125,7.028739929199219,3.352519989013672,0.4454210102558136,0.2546359896659851,0.2131890058517456
2018-03-22,8728.4697265625,539.7020263671875,0.6627429723739624,1011.52001953125,163.6719970703125,7.0275797843933105,3.339289903640747,0.41929200291633606,0.2432119995355606,0.20348100364208221
2018-03-23,8879.6201171875,539.6190185546875,0.6431739926338196,1019.4299926757812,167.83200073242188,7.005159854888916,3.4721100330352783,0.4091399908065796,0.23614700138568878,0.18925899267196655
2018-03-24,8668.1201171875,526.4390258789062,0.6412649750709534,982.302978515625,159.63099670410156,6.629000186920166,3.912480115890503,0.41908499598503113,0.23542200028896332,0.1892009973526001
2018-03-25,8495.7802734375,524.2869873046875,0.6418750286102295,966.8759765625,160.08399963378906,6.518159866333008,3.9307100772857666,0.40610501170158386,0.2399519979953766,0.18460500240325928
2018-03-26,8209.400390625,489.95098876953125,0.5994629859924316,919.2479858398438,149.2209930419922,5.9029998779296875,3.515860080718994,0.3714959919452667,0.228861004114151,0.1678059995174408
2018-03-27,7833.0400390625,450.1159973144531,0.5779169797897339,876.3280029296875,135.7790069580078,5.911610126495361,3.0247199535369873,0.3426249921321869,0.2160329967737198,0.15492600202560425
2018-03-28,7954.47998046875,446.27899169921875,0.5780019760131836,860.52001953125,131.7469940185547,6.2924299240112305,3.137360095977783,0.3513669967651367,0.21925100684165955,0.16005800664424896
2018-03-29,7165.7001953125,385.9679870605469,0.5115110278129578,714.2680053710938,114.67900085449219,6.0154900550842285,2.7874999046325684,0.2801609933376312,0.19081899523735046,0.14688199758529663
2018-03-30,6890.52001953125,394.6449890136719,0.509564995765686,697.0120239257812,118.5979995727539,6.103300094604492,2.805150032043457,0.2874940037727356,0.18873299658298492,0.14720900356769562
2018-03-31,6973.52978515625,396.4570007324219,0.5123530030250549,685.2470092773438,116.60700225830078,5.992990016937256,2.862879991531372,0.2801710069179535,0.20677800476551056,0.15591900050640106
2018-04-01,6844.22998046875,379.60699462890625,0.4850809872150421,643.0269775390625,115.22200012207031,5.663819789886475,2.640889883041382,0.2615799903869629,0.2065819948911667,0.1507679969072342
2018-04-02,7083.7998046875,386.42498779296875,0.5006880164146423,662.7730102539062,119.30599975585938,5.887909889221191,2.7510299682617188,0.27368399500846863,0.2248779982328415,0.15638500452041626
2018-04-03,7456.10986328125,416.89300537109375,0.5580440163612366,712.8779907226562,134.47000122070312,6.133220195770264,2.8796000480651855,0.29547300934791565,0.23569099605083466,0.17244699597358704
2018-04-04,6853.83984375,380.5429992675781,0.5016310214996338,649.1959838867188,118.41200256347656,5.727530002593994,2.662179946899414,0.29016101360321045,0.20410799980163574,0.1553560048341751
2018-04-05,6811.47021484375,383.23199462890625,0.49580100178718567,646.0419921875,119.13099670410156,6.401319980621338,2.70100998878479,0.28692498803138733,0.19794000685214996,0.14875799417495728
2018-04-06,6636.31982421875,370.2850036621094,0.4764310121536255,610.426025390625,113.15499877929688,5.889520168304443,2.4981698989868164,0.2750619947910309,0.1933169960975647,0.14445100724697113
2018-04-07,6911.08984375,385.3139953613281,0.48786699771881104,640.3460083007812,116.26000213623047,5.907410144805908,2.597599983215332,0.30412399768829346,0.2018589973449707,0.1487939953804016
2018-04-08,7023.52001953125,400.50799560546875,0.5003979802131653,655.2559814453125,117.6709976196289,5.973919868469238,2.641079902648926,0.3270939886569977,0.20637699961662292,0.1565990000963211
2018-04-09,6770.72998046875,398.5260009765625,0.4918549954891205,637.0289916992188,114.98999786376953,5.87322998046875,2.6057000160217285,0.3115279972553253,0.19733299314975739,0.15310600399971008
2018-04-10,6834.759765625,414.2430114746094,0.4919309914112091,649.6160278320312,114.26300048828125,6.000179767608643,2.6800899505615234,0.35583600401878357,0.1993439942598343,0.15634700655937195
2018-04-11,6968.31982421875,430.5400085449219,0.5395060181617737,666.5800170898438,118.29100036621094,8.4893798828125,2.6695799827575684,0.35928699374198914,0.21233700215816498,0.16602900624275208
